damage_id,report_key,event_order,source,target,skill,sample_type,damage,base_common,z_b160,off_force,setup_force,current_force,target_command,target_eff_command,source_hp,target_damage_taken_pct,pierce_pct,total_multiplier,current_trigger,raw_text
4139,battle_20260621_235958,688,黄忠,大乔,定军扬威,physical_skill,1148.0,403.4948092742406,133193.63654142682,288.5,302.92,302.92,202.5,170.1,12733.0,-14.5,16.0,2.845141929,,"[大乔]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力1148(1446)"
4140,battle_20260621_235958,690,黄忠,大乔,摧坚克难,physical_skill,689.0,396.27356862679227,130809.90500370413,288.5,302.92,302.92,202.5,170.1,12733.0,-14.5,16.0,1.7386978454999997,,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力689(757)"
4141,battle_20260621_235958,694,黄忠,马超,摧坚克难,physical_skill,452.0,267.57688825583926,123808.46838050864,288.5,302.92,302.92,360.36,302.7024,12733.0,-5.0,16.0,1.6892340850000003,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力452(7161)"
4145,battle_20260621_235958,740,马超,黄盖,普通攻击,normal_attack,815.0,484.8772790379856,216061.3155393264,244.0,264.0,459.04,285.6,285.6,7020.0,16.2,0.0,1.6808376783853227,会心,[黄盖]损失了兵力815(7825)
4147,battle_20260621_235958,756,马超,黄盖,普通攻击,normal_attack,831.0,484.0693972863649,215701.32343080422,244.0,264.0,459.04,285.6,285.6,7421.0,16.2,0.0,1.7166960040409216,会心,[黄盖]损失了兵力831(5805)
4149,battle_20260621_235958,771,马超,黄盖,摧坚克难,physical_skill,989.0,484.0703151155754,215701.73241550042,244.0,264.0,459.04,285.6,285.6,7832.0,16.2,0.0,2.043091611109987,会心,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力989(3599)"
4151,battle_20260621_235958,785,马超,黄忠,摧坚克难,physical_skill,1240.0,531.4528372294943,217560.8479766381,244.0,264.0,459.04,249.37,249.37,8272.0,11.45,0.0,2.3332267948068885,会心,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1240(12247)"
4157,battle_20260621_235958,824,黄忠,马超,普通攻击,normal_attack,329.0,267.83755367436083,123929.07889525557,288.5,302.92,302.92,360.36,302.7024,10835.0,-5.0,16.0,1.2283565,,[马超]损失了兵力329(7739)
4159,battle_20260621_235958,877,黄忠,马超,摧坚克难,physical_skill,421.0,311.57670654022075,128631.32752806475,288.5,302.92,302.92,301.0,252.84,10835.0,-5.0,16.0,1.3511921500000001,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力421(7318)"
4165,battle_20260621_235958,903,马超,黄盖,普通攻击,normal_attack,336.0,431.0674789495383,192083.6686199143,244.0,264.0,399.68,285.6,285.6,5642.0,-39.0,0.0,0.779460331405174,会心,[黄盖]损失了兵力336(2305)
4167,battle_20260621_235958,917,马超,黄盖,摧坚克难,physical_skill,248.0,434.87282611123135,193779.3313151647,244.0,264.0,399.68,285.6,285.6,5701.0,-39.0,0.0,0.5702816665223566,,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力248(1659)"
4168,battle_20260621_235958,924,马超,黄月英,摧坚克难,physical_skill,807.0,486.4940578762037,193284.08919421575,244.0,264.0,399.68,237.3,237.3,5721.0,-5.0,0.0,1.6588075166281973,会心,"[黄月英]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力807(8259)"
4171,battle_20260621_235958,947,黄忠,马超,普通攻击,normal_attack,470.0,306.05586554926754,126352.10353335962,288.5,302.92,302.92,301.0,252.84,10835.0,-5.0,16.0,1.53566735,,[马超]损失了兵力470(5213)
4172,battle_20260621_235958,950,黄忠,马超,摧坚克难,physical_skill,505.0,298.9520543566346,123419.36612059304,288.5,302.92,302.92,301.0,252.84,10835.0,-5.0,16.0,1.6892340850000003,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力505(4708)"
4184,battle_20260621_235958,1018,黄忠,马超,普通攻击,normal_attack,378.0,307.72825315777624,127042.53203365635,288.5,302.92,302.92,301.0,252.84,10343.0,-5.0,16.0,1.2283565,,[马超]损失了兵力378(3033)
4185,battle_20260621_235958,1023,黄忠,马超,定军扬威,physical_skill,693.0,313.42692451255,129395.17151576115,288.5,302.92,302.92,301.0,252.84,10343.0,-5.0,16.0,2.2110416999999996,,"[马超]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力693(2340)"
4186,battle_20260621_235958,1025,黄忠,马超,摧坚克难,physical_skill,412.0,304.915921839836,125881.4891723579,288.5,302.92,302.92,301.0,252.84,10343.0,-5.0,16.0,1.3511921500000001,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力412(1928)"
4191,battle_20260621_235958,1146,马超,黄忠,普通攻击,normal_attack,631.0,305.38717929370927,125016.34958746577,244.0,264.0,264.0,249.37,249.37,11000.0,11.45,0.0,2.0662295040000003,会心,[黄忠]损失了兵力631(15369)
4193,battle_20260621_235958,1161,马超,黄月英,摧坚克难,physical_skill,893.0,355.50711306955714,141242.97602253506,244.0,264.0,297.92,237.3,237.3,11000.0,16.2,0.0,2.511904733184,会心,"[黄月英]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力893(15107)"
4195,battle_20260621_235958,1175,马超,黄忠,摧坚克难,physical_skill,920.0,381.8657593112467,156324.38588924505,244.0,264.0,331.84,249.37,249.37,11000.0,11.45,0.0,2.4092236016640003,会心,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力920(13594)"
4197,battle_20260621_235958,1195,黄盖,大乔,普通攻击,normal_attack,361.0,296.8531876378985,107609.2805187382,226.0,237.3,237.3,202.5,202.5,16000.0,-14.5,0.0,1.21608935,,[大乔]损失了兵力361(10436)
4198,battle_20260621_235958,1198,黄忠,马超,普通攻击,normal_attack,474.0,308.66059631989964,127427.44058470738,288.5,302.92,302.92,301.0,252.84,12566.0,-5.0,16.0,1.53566735,,[马超]损失了兵力474(10526)
4199,battle_20260621_235958,1206,黄忠,马超,定军扬威,physical_skill,824.0,298.0969659723362,124924.33020153166,288.5,302.92,302.92,308.42,259.07280000000003,12566.0,-5.0,16.0,2.7642012300000003,,"[马超]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力824(9702)"
4200,battle_20260621_235958,1211,黄忠,大乔,摧坚克难,physical_skill,687.0,395.12328250595976,130430.19555521733,288.5,302.92,302.92,202.5,170.1,12566.0,-14.5,16.0,1.7386978454999997,,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力687(9749)"
4201,battle_20260621_235958,1216,黄忠,马超,摧坚克难,physical_skill,756.0,298.36007009058187,126891.7024013282,288.5,302.92,302.92,315.83,265.2972,12566.0,-5.0,16.0,2.5338511275,会心,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力756(8946)"
4210,battle_20260621_235958,1300,黄盖,大乔,普通攻击,normal_attack,286.0,303.3724729789002,109972.52145485132,226.0,237.3,237.3,202.5,202.5,15969.0,-14.5,0.0,0.9427355000000001,,[大乔]损失了兵力286(9263)
4211,battle_20260621_235958,1307,马超,黄月英,普通攻击,normal_attack,927.0,448.89404355833636,178345.60350572705,244.0,264.0,378.63,237.3,237.3,8052.0,16.2,0.0,2.065075296280983,会心,[黄月英]损失了兵力927(13886)
4213,battle_20260621_235958,1322,马超,黄盖,普通攻击,normal_attack,759.0,420.3127913074127,187291.3798065831,244.0,264.0,395.59,285.6,285.6,8478.0,16.2,0.0,1.8057980049550164,会心,[黄盖]损失了兵力759(15210)
4215,battle_20260621_235958,1334,马超,黄盖,摧坚克难,physical_skill,558.0,417.26450254351204,185933.06233338898,244.0,264.0,395.59,285.6,285.6,8844.0,16.2,0.0,1.3372812606838325,,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力558(13582)"
4216,battle_20260621_235958,1339,马超,黄忠,摧坚克难,physical_skill,676.0,449.7781676959451,184125.68850968906,244.0,264.0,395.59,249.37,249.37,8956.0,11.45,0.0,1.5029631239393177,,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力676(12653)"
4218,battle_20260621_235958,1351,黄忠,马超,普通攻击,normal_attack,339.0,275.9785127526089,125975.80132477828,288.5,302.92,302.92,352.94,296.4696,12653.0,-5.0,16.0,1.2283565,,[马超]损失了兵力339(8753)
4219,battle_20260621_235958,1361,黄忠,马超,定军扬威,physical_skill,594.0,268.65164958218566,124305.7630256363,288.5,302.92,302.92,360.36,302.7024,12653.0,-5.0,16.0,2.2110416999999996,,"[马超]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力594(8159)"
4220,battle_20260621_235958,1363,黄忠,大乔,摧坚克难,physical_skill,571.0,410.56763855756316,135528.3774878516,288.5,302.92,302.92,202.5,170.1,12653.0,-14.5,16.0,1.390757445,,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力571(8692)"
4221,battle_20260621_235958,1364,黄忠,马超,摧坚克难,physical_skill,367.0,271.61199833791215,125675.52349974797,288.5,302.92,302.92,360.36,302.7024,12653.0,-5.0,16.0,1.3511921500000001,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力367(7792)"
4227,battle_20260621_235958,1417,黄盖,大乔,普通攻击,normal_attack,350.0,287.807799648932,104330.32737273785,226.0,237.3,237.3,202.5,202.5,13617.0,-14.5,0.0,1.21608935,,[大乔]损失了兵力350(7817)
4228,battle_20260621_235958,1420,黄忠,大乔,普通攻击,normal_attack,633.0,400.47211296783075,132195.84449068093,288.5,302.92,302.92,202.5,170.1,12653.0,-14.5,16.0,1.580634405,,[大乔]损失了兵力633(7184)
4229,battle_20260621_235958,1427,黄忠,马超,摧坚克难,physical_skill,683.0,269.5501691426818,124721.51018272481,288.5,302.92,302.92,360.36,302.7024,12653.0,-5.0,16.0,2.5338511275,会心,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力683(5755)"
4230,battle_20260621_235958,1433,黄忠,大乔,摧坚克难,physical_skill,699.0,402.02499923095473,132708.45224613816,288.5,302.92,302.92,202.5,170.1,12653.0,-14.5,16.0,1.7386978454999997,,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力699(6485)"
4231,battle_20260621_235958,1437,马超,黄盖,普通攻击,normal_attack,498.0,451.67781137651303,201267.63274937423,244.0,264.0,425.27,285.6,285.6,5755.0,-17.8,0.0,1.102555820668537,会心,[黄盖]损失了兵力498(13119)
4233,battle_20260621_235958,1450,马超,黄盖,摧坚克难,physical_skill,586.0,445.8794155608903,198683.86757393274,244.0,264.0,425.27,285.6,285.6,6099.0,-17.8,0.0,1.3142566791580772,会心,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力586(11808)"
4235,battle_20260621_235958,1461,马超,黄月英,摧坚克难,physical_skill,691.0,498.8694263997331,198200.82310861396,244.0,264.0,425.27,237.3,237.3,6473.0,16.2,0.0,1.3851319873154884,,"[黄月英]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力691(12374)"
4240,battle_20260621_235958,1513,黄盖,大乔,普通攻击,normal_attack,278.0,294.88652967879113,106896.36700856179,226.0,237.3,237.3,202.5,202.5,12073.0,-14.5,0.0,0.9427355000000001,,[大乔]损失了兵力278(5168)
4241,battle_20260621_235958,1519,黄忠,马超,普通攻击,normal_attack,332.0,270.27984139783524,125059.13128639772,288.5,302.92,302.92,360.36,302.7024,13413.0,-5.0,16.0,1.2283565,,[马超]损失了兵力332(6760)
4242,battle_20260621_235958,1524,黄忠,马超,摧坚克难,physical_skill,370.0,273.8322599047071,126702.84385533174,288.5,302.92,302.92,360.36,302.7024,13413.0,-5.0,16.0,1.3511921500000001,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力370(6390)"
4243,battle_20260621_235958,1530,黄忠,大乔,摧坚克难,physical_skill,861.0,412.72473648343475,136240.43551318182,288.5,302.92,302.92,202.5,170.1,13413.0,-14.5,16.0,2.0861361675,会心,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力861(4307)"
4246,battle_20260621_235958,1546,马超,黄月英,普通攻击,normal_attack,956.0,509.8742785127938,202573.050853133,244.0,264.0,425.27,237.3,237.3,6245.0,16.2,0.0,1.8749720083712988,会心,[黄月英]损失了兵力956(12552)
4248,battle_20260621_235958,1560,马超,黄月英,普通攻击,normal_attack,983.0,511.0295360363696,203032.03466724965,244.0,264.0,425.27,237.3,237.3,6680.0,16.2,0.0,1.9235678775522684,会心,[黄月英]损失了兵力983(10357)
4250,battle_20260621_235958,1573,马超,黄盖,摧坚克难,physical_skill,644.0,461.84833987252114,205799.62024719542,244.0,264.0,425.27,285.6,285.6,7127.0,-17.8,0.0,1.3943971308368375,会心,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力644(11429)"
4252,battle_20260621_235958,1584,马超,黄忠,摧坚克难,physical_skill,680.0,486.12052568619595,199003.15960015805,244.0,264.0,425.27,249.37,249.37,7414.0,11.45,0.0,1.3988300515394376,,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力680(12733)"
4255,battle_20260621_235958,1622,马超,黄盖,普通攻击,normal_attack,599.0,497.8746482992993,221852.94328216778,244.0,264.0,459.04,285.6,285.6,7241.0,-17.8,0.0,1.2031140811168775,会心,[黄盖]损失了兵力599(9941)
4257,battle_20260621_235958,1634,马超,黄月英,摧坚克难,physical_skill,811.0,549.6521972310878,218376.8179599112,244.0,264.0,459.04,237.3,237.3,7644.0,16.2,0.0,1.475478500923803,,"[黄月英]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力811(8297)"
4258,battle_20260621_235958,1640,马超,黄盖,摧坚克难,physical_skill,714.0,493.06476357033944,219709.65864694325,244.0,264.0,459.04,285.6,285.6,7872.0,-17.8,0.0,1.4480856324630516,会心,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力714(8389)"
4264,battle_20260621_235958,1673,黄盖,大乔,普通攻击,normal_attack,324.0,280.1335849874048,101548.42455793424,226.0,237.3,237.3,202.5,202.5,7887.0,-14.5,0.0,1.1565910599922087,,[大乔]损失了兵力324(3229)
4265,battle_20260621_235958,1676,黄忠,大乔,普通攻击,normal_attack,635.0,401.7374277007465,132613.52488401643,288.5,302.92,302.92,202.5,170.1,12733.0,-14.5,16.0,1.580634405,,[大乔]损失了兵力635(2594)
4266,battle_20260621_235958,1683,黄忠,大乔,定军扬威,physical_skill,1148.0,403.4948092742406,133193.63654142682,288.5,302.92,302.92,202.5,170.1,12733.0,-14.5,16.0,2.845141929,,"[大乔]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力1148(1446)"
4267,battle_20260621_235958,1685,黄忠,大乔,摧坚克难,physical_skill,689.0,396.27356862679227,130809.90500370413,288.5,302.92,302.92,202.5,170.1,12733.0,-14.5,16.0,1.7386978454999997,,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力689(757)"
4268,battle_20260621_235958,1688,黄忠,马超,摧坚克难,physical_skill,452.0,267.57688825583926,123808.46838050864,288.5,302.92,302.92,360.36,302.7024,12733.0,-5.0,16.0,1.6892340850000003,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力452(7161)"
4272,battle_20260621_235958,1731,马超,黄盖,普通攻击,normal_attack,815.0,484.8772790379856,216061.3155393264,244.0,264.0,459.04,285.6,285.6,7020.0,16.2,0.0,1.6808376783853227,会心,[黄盖]损失了兵力815(7825)
4274,battle_20260621_235958,1745,马超,黄盖,普通攻击,normal_attack,831.0,484.0693972863649,215701.32343080422,244.0,264.0,459.04,285.6,285.6,7421.0,16.2,0.0,1.7166960040409216,会心,[黄盖]损失了兵力831(5805)
4276,battle_20260621_235958,1758,马超,黄盖,摧坚克难,physical_skill,989.0,484.0703151155754,215701.73241550042,244.0,264.0,459.04,285.6,285.6,7832.0,16.2,0.0,2.043091611109987,会心,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力989(3599)"
4278,battle_20260621_235958,1770,马超,黄忠,摧坚克难,physical_skill,1240.0,531.4528372294943,217560.8479766381,244.0,264.0,459.04,249.37,249.37,8272.0,11.45,0.0,2.3332267948068885,会心,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1240(12247)"
4284,battle_20260621_235958,1805,黄忠,马超,普通攻击,normal_attack,329.0,267.83755367436083,123929.07889525557,288.5,302.92,302.92,360.36,302.7024,10835.0,-5.0,16.0,1.2283565,,[马超]损失了兵力329(7739)
4286,battle_20260621_235958,1857,黄忠,马超,摧坚克难,physical_skill,421.0,311.57670654022075,128631.32752806475,288.5,302.92,302.92,301.0,252.84,10835.0,-5.0,16.0,1.3511921500000001,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力421(7318)"
4292,battle_20260621_235958,1882,马超,黄盖,普通攻击,normal_attack,336.0,431.0674789495383,192083.6686199143,244.0,264.0,399.68,285.6,285.6,5642.0,-39.0,0.0,0.779460331405174,会心,[黄盖]损失了兵力336(2305)
4294,battle_20260621_235958,1894,马超,黄盖,摧坚克难,physical_skill,248.0,434.87282611123135,193779.3313151647,244.0,264.0,399.68,285.6,285.6,5701.0,-39.0,0.0,0.5702816665223566,,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力248(1659)"
4295,battle_20260621_235958,1900,马超,黄月英,摧坚克难,physical_skill,807.0,486.4940578762037,193284.08919421575,244.0,264.0,399.68,237.3,237.3,5721.0,-5.0,0.0,1.6588075166281973,会心,"[黄月英]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力807(8259)"
4298,battle_20260621_235958,1921,黄忠,马超,普通攻击,normal_attack,470.0,306.05586554926754,126352.10353335962,288.5,302.92,302.92,301.0,252.84,10835.0,-5.0,16.0,1.53566735,,[马超]损失了兵力470(5213)
4299,battle_20260621_235958,1924,黄忠,马超,摧坚克难,physical_skill,505.0,298.9520543566346,123419.36612059304,288.5,302.92,302.92,301.0,252.84,10835.0,-5.0,16.0,1.6892340850000003,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力505(4708)"
4311,battle_20260621_235958,1986,黄忠,马超,普通攻击,normal_attack,378.0,307.72825315777624,127042.53203365635,288.5,302.92,302.92,301.0,252.84,10343.0,-5.0,16.0,1.2283565,,[马超]损失了兵力378(3033)
4312,battle_20260621_235958,1991,黄忠,马超,定军扬威,physical_skill,693.0,313.42692451255,129395.17151576115,288.5,302.92,302.92,301.0,252.84,10343.0,-5.0,16.0,2.2110416999999996,,"[马超]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力693(2340)"
4313,battle_20260621_235958,1993,黄忠,马超,摧坚克难,physical_skill,412.0,304.915921839836,125881.4891723579,288.5,302.92,302.92,301.0,252.84,10343.0,-5.0,16.0,1.3511921500000001,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力412(1928)"
4318,battle_20260622_000006,113,马超,黄忠,普通攻击,normal_attack,621.0,300.5474458659167,123035.10791413032,244.0,264.0,264.0,249.37,249.37,11000.0,11.45,0.0,2.0662295040000003,会心,[黄忠]损失了兵力621(15379)
4320,battle_20260622_000006,128,马超,黄月英,摧坚克难,physical_skill,885.0,352.3222789099194,139977.641410911,244.0,264.0,297.92,237.3,237.3,11000.0,16.2,0.0,2.511904733184,会心,"[黄月英]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力885(15115)"
4322,battle_20260622_000006,142,马超,黄盖,摧坚克难,physical_skill,733.0,340.3106953496033,151642.44584778324,244.0,264.0,331.84,285.6,285.6,11000.0,16.2,0.0,2.1539140850304,会心,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力733(15267)"
4328,battle_20260622_000006,182,黄盖,大乔,普通攻击,normal_attack,356.0,292.74164764291373,106118.84727055623,226.0,237.3,237.3,202.5,202.5,14710.0,-14.5,0.0,1.21608935,,[大乔]损失了兵力356(9356)
4329,battle_20260622_000006,189,黄忠,大乔,普通攻击,normal_attack,978.0,412.4926029305302,136163.80822736802,288.5,302.92,302.92,202.5,170.1,14901.0,-14.5,16.0,2.3709516075000003,会心,[大乔]损失了兵力978(8378)
4330,battle_20260622_000006,197,黄忠,大乔,定军扬威,physical_skill,1134.0,398.57414086845716,131569.32390067773,288.5,302.92,302.92,202.5,170.1,14901.0,-14.5,16.0,2.845141929,,"[大乔]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力1134(7244)"
4331,battle_20260622_000006,202,黄忠,马超,摧坚克难,physical_skill,502.0,297.1761015584764,126388.16389973563,288.5,302.92,302.92,315.83,265.2972,14901.0,-5.0,16.0,1.6892340850000003,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力502(9650)"
4332,battle_20260622_000006,207,黄忠,大乔,摧坚克难,physical_skill,1068.0,409.5018590163659,135176.5636613024,288.5,302.92,302.92,202.5,170.1,14901.0,-14.5,16.0,2.6080467682499995,会心,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力1068(6176)"
4337,battle_20260622_000006,261,马超,黄月英,普通攻击,normal_attack,620.0,460.4760621370557,182947.13948705222,244.0,264.0,388.02,237.3,237.3,9604.0,16.2,0.0,1.3464326400000002,,[黄月英]损失了兵力620(14258)
4338,battle_20260622_000006,270,马超,黄盖,普通攻击,normal_attack,802.0,434.1547355575243,193459.35016443284,244.0,264.0,404.98,285.6,285.6,9728.0,16.2,0.0,1.8472676543999995,会心,[黄盖]损失了兵力802(14523)
4340,battle_20260622_000006,285,马超,黄盖,摧坚克难,physical_skill,964.0,447.55731284722725,199431.53860472448,244.0,264.0,421.94,285.6,285.6,10111.0,16.2,0.0,2.1539140850304,会心,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力964(12453)"
4342,battle_20260622_000006,298,马超,黄忠,摧坚克难,physical_skill,744.0,494.1010868305523,202270.16191582318,244.0,264.0,421.94,249.37,249.37,10537.0,11.45,0.0,1.50576475104,,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力744(14919)"
4350,battle_20260622_000006,341,黄盖,马超,普通攻击,normal_attack,247.0,203.78049952623095,103015.11812050026,226.0,237.3,237.3,345.52,345.52,11555.0,-5.0,0.0,1.2120885000000001,,[马超]损失了兵力247(9044)
4351,battle_20260622_000006,350,黄忠,大乔,普通攻击,normal_attack,524.0,414.45041482413205,136810.081933446,288.5,302.92,302.92,202.5,170.1,15293.0,-14.5,16.0,1.26432495,,[大乔]损失了兵力524(3884)
4352,battle_20260622_000006,354,黄忠,大乔,定军扬威,physical_skill,942.0,413.92312422003016,136636.02330503197,288.5,302.92,302.92,202.5,170.1,15293.0,-14.5,16.0,2.2757849099999996,,"[大乔]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力942(2942)"
4353,battle_20260622_000006,359,黄忠,马超,定军扬威,physical_skill,626.0,283.12446572129335,129237.71161801249,288.5,302.92,302.92,352.94,296.4696,15293.0,-5.0,16.0,2.2110416999999996,,"[马超]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力626(8418)"
4354,battle_20260622_000006,365,黄忠,马超,摧坚克难,physical_skill,569.0,280.73974033473576,128149.1569747007,288.5,302.92,302.92,352.94,296.4696,15293.0,-5.0,16.0,2.026788225,会心,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力569(7849)"
4355,battle_20260622_000006,369,黄忠,大乔,摧坚克难,physical_skill,570.0,409.84860591560596,135291.02481274153,288.5,302.92,302.92,202.5,170.1,15293.0,-14.5,16.0,1.390757445,,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力570(2372)"
4360,battle_20260622_000006,406,马超,黄盖,普通攻击,normal_attack,591.0,481.96211756575093,214762.3195872986,244.0,264.0,444.2,285.6,285.6,7613.0,-17.8,0.0,1.2262374540658245,会心,[黄盖]损失了兵力591(10906)
4362,battle_20260622_000006,422,马超,黄盖,普通攻击,normal_attack,600.0,479.8723583960554,213831.1229012823,244.0,264.0,444.2,285.6,285.6,8013.0,-17.8,0.0,1.2503324884255973,会心,[黄盖]损失了兵力600(9471)
4364,battle_20260622_000006,437,马超,黄盖,摧坚克难,physical_skill,704.0,473.86273137968175,211153.2331027862,244.0,264.0,444.2,285.6,285.6,8421.0,-17.8,0.0,1.4856623097373765,会心,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力704(7916)"
4366,battle_20260622_000006,451,马超,黄月英,摧坚克难,physical_skill,1328.0,531.7731184388178,211273.45995574235,244.0,264.0,444.2,237.3,237.3,8863.0,16.2,0.0,2.4973056251860735,会心,"[黄月英]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1328(12930)"
4368,battle_20260622_000006,471,黄盖,马超,普通攻击,normal_attack,275.0,189.32802818552753,98518.73274662111,226.0,237.3,237.3,360.36,360.36,7414.0,-5.0,0.0,1.4525054881494897,,[马超]损失了兵力275(9362)
4369,battle_20260622_000006,478,黄忠,大乔,普通攻击,normal_attack,968.0,408.27488715414444,134771.54024958308,288.5,302.92,302.92,202.5,170.1,15661.0,-14.5,16.0,2.3709516075000003,会心,[大乔]损失了兵力968(1073)
4370,battle_20260622_000006,481,黄忠,马超,摧坚克难,physical_skill,465.0,275.27268371452493,127369.33140915161,288.5,302.92,302.92,360.36,302.7024,15661.0,-5.0,16.0,1.6892340850000003,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力465(8897)"
4371,battle_20260622_000006,488,黄忠,大乔,摧坚克难,physical_skill,694.0,399.1492839288735,131759.17862492116,288.5,302.92,302.92,202.5,170.1,15661.0,-14.5,16.0,1.7386978454999997,,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力694(379)"
4375,battle_20260622_000006,531,马超,黄盖,普通攻击,normal_attack,628.0,489.0175549247713,217906.2224744781,244.0,264.0,459.04,285.6,285.6,8597.0,-17.8,0.0,1.2842074761438969,会心,[黄盖]损失了兵力628(7512)
4377,battle_20260622_000006,547,马超,黄盖,普通攻击,normal_attack,648.0,497.971972309645,221896.31086117783,244.0,264.0,459.04,285.6,285.6,8901.0,-17.8,0.0,1.301278055860272,会心,[黄盖]损失了兵力648(5976)
4379,battle_20260622_000006,561,马超,黄盖,摧坚克难,physical_skill,464.0,487.241080359035,217114.625407986,244.0,264.0,459.04,285.6,285.6,9216.0,-17.8,0.0,0.9523006550639999,,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力464(4591)"
4380,battle_20260622_000006,568,马超,黄忠,摧坚克难,physical_skill,1274.0,528.8010623505742,216475.29089445455,244.0,264.0,459.04,249.37,249.37,9309.0,11.45,0.0,2.4092236016640003,会心,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1274(14391)"
4388,battle_20260622_000006,663,黄忠,马超,定军扬威,physical_skill,676.0,305.738240938649,126220.97538911187,288.5,302.92,302.92,301.0,252.84,12988.0,-5.0,16.0,2.2110416999999996,,"[马超]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力676(8553)"
4389,battle_20260622_000006,665,黄忠,马超,摧坚克难,physical_skill,414.0,306.39609621769927,126492.56436251497,288.5,302.92,302.92,301.0,252.84,12988.0,-5.0,16.0,1.3511921500000001,,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力414(8139)"
