damage_id,report_id,report_key,event_order,round_no,source,target,skill,buff,sample_type,damage,base_common,z_b160,off_force,setup_force,current_force,off_intelligence,setup_intelligence,current_intelligence,target_command,target_eff_command,source_hp,skill_multiplier,troop_multiplier,unit_multiplier,source_bucket,target_bucket,source_damage_pct,target_damage_taken_pct,source_country_bonus,target_country_reduction,pierce_pct,grade_multiplier,trigger_multiplier,special_multiplier,total_multiplier,target_has_yijing_static,current_trigger,source_is_npc,target_is_npc,raw_text
4307,66,battle_20260621_235958,1966,17,马超,黄盖,纵马横枪,纵马横枪-追伤,physical_skill,361.0,1126.82893439358,502114.9731657793,244.0,264.0,399.68,103.5,123.5,108.5,285.6,285.6,3813.0,0.636,0.7215546543335642,0.85,1.1,0.61,5.0,-39.0,5.0,0.0,0.0,1.02,1.0,1.2,0.32036806029859144,False,,False,True,"[黄盖]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力361(1415)"
4310,66,battle_20260621_235958,1983,17,黄盖,马超,普通攻击,,normal_attack,120.0,183.62677870103096,84651.94498117527,226.0,237.3,237.3,225.0,236.25,236.25,301.0,301.0,1771.0,1.0,0.5391516016070607,1.15,1.195,0.9,19.5,-5.0,0.0,5.0,0.0,0.98,1.0,1.0,0.6534994560644998,False,,True,False,[马超]损失了兵力120(3411)
4311,66,battle_20260621_235958,1986,17,黄忠,马超,普通攻击,,normal_attack,378.0,307.72825315777624,127042.53203365635,288.5,302.92,302.92,191.0,200.55,200.55,301.0,252.84,10343.0,1.0,1.0,1.0,1.385,0.905,38.5,-5.0,0.0,4.5,16.0,0.98,1.0,1.0,1.2283565,False,,True,False,[马超]损失了兵力378(3033)
4312,66,battle_20260621_235958,1991,17,黄忠,马超,定军扬威,定军扬威,physical_skill,693.0,313.42692451255,129395.17151576115,288.5,302.92,302.92,191.0,200.55,200.55,301.0,252.84,10343.0,1.8,1.0,1.0,1.385,0.905,38.5,-5.0,0.0,4.5,16.0,0.98,1.0,1.0,2.2110416999999996,False,,True,False,"[马超]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力693(2340)"
4313,66,battle_20260621_235958,1993,17,黄忠,马超,摧坚克难,摧坚克难,physical_skill,412.0,304.915921839836,125881.4891723579,288.5,302.92,302.92,191.0,200.55,200.55,301.0,252.84,10343.0,1.1,1.0,1.0,1.385,0.905,38.5,-5.0,0.0,4.5,16.0,0.98,1.0,1.0,1.3511921500000001,False,,True,False,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力412(1928)"
4318,67,battle_20260622_000006,113,1,马超,黄忠,普通攻击,,normal_attack,621.0,300.5474458659167,123035.10791413032,244.0,264.0,264.0,103.5,123.5,123.5,249.37,249.37,11000.0,1.0,1.0,1.0,1.1360000000000001,1.1145,9.6,11.45,4.0,0.0,0.0,1.02,1.6,1.0,2.0662295040000003,False,会心,False,True,[黄忠]损失了兵力621(15379)
4319,67,battle_20260622_000006,115,1,马超,黄忠,纵马横枪,纵马横枪-追伤,physical_skill,854.0,866.4847688332974,354712.86981728696,244.0,264.0,264.0,103.5,123.5,123.5,249.37,249.37,11000.0,0.636,1.0,1.0,1.1360000000000001,1.1145,9.6,11.45,4.0,0.0,0.0,1.02,1.0,1.2,0.9855914734080002,False,,False,True,"[黄忠]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力854(14525)"
4320,67,battle_20260622_000006,128,1,马超,黄月英,摧坚克难,摧坚克难,physical_skill,885.0,352.3222789099194,139977.641410911,244.0,264.0,297.92,103.5,123.5,123.5,237.3,237.3,11000.0,1.166,1.0,1.0,1.1360000000000001,1.162,9.6,16.2,4.0,0.0,0.0,1.02,1.6,1.0,2.511904733184,False,会心,False,True,"[黄月英]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力885(15115)"
4321,67,battle_20260622_000006,130,1,马超,黄月英,纵马横枪,纵马横枪-追伤,physical_skill,999.0,972.1706272294048,386243.3901982425,244.0,264.0,297.92,103.5,123.5,123.5,237.3,237.3,11000.0,0.636,1.0,1.0,1.1360000000000001,1.162,9.6,16.2,4.0,0.0,0.0,1.02,1.0,1.2,1.027597390848,False,,False,True,"[黄月英]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力999(14116)"
4322,67,battle_20260622_000006,142,1,马超,黄盖,摧坚克难,摧坚克难,physical_skill,733.0,340.3106953496033,151642.44584778324,244.0,264.0,331.84,103.5,123.5,123.5,285.6,285.6,11000.0,1.166,1.0,0.85,1.146,1.162,9.6,16.2,5.0,0.0,0.0,1.02,1.6,1.0,2.1539140850304,False,会心,False,True,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力733(15267)"
4323,67,battle_20260622_000006,144,1,马超,黄盖,纵马横枪,纵马横枪-追伤,physical_skill,932.0,1057.7126720400586,471316.76666105015,244.0,264.0,331.84,103.5,123.5,123.5,285.6,285.6,11000.0,0.636,1.0,0.85,1.146,1.162,9.6,16.2,5.0,0.0,0.0,1.02,1.0,1.2,0.8811466711488,False,,False,True,"[黄盖]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力932(14335)"
4328,67,battle_20260622_000006,182,1,黄盖,大乔,普通攻击,,normal_attack,356.0,292.74164764291373,106118.84727055623,226.0,237.3,237.3,225.0,236.25,236.25,202.5,202.5,14710.0,1.0,1.0,1.0,1.5415,0.8049999999999999,54.15,-14.5,0.0,5.0,0.0,0.98,1.0,1.0,1.21608935,False,,True,False,[大乔]损失了兵力356(9356)
4329,67,battle_20260622_000006,189,1,黄忠,大乔,普通攻击,,normal_attack,978.0,412.4926029305302,136163.80822736802,288.5,302.92,302.92,191.0,200.55,200.55,202.5,170.1,14901.0,1.0,1.0,1.15,1.7315,0.81,73.15,-14.5,0.0,4.5,16.0,0.98,1.5,1.0,2.3709516075000003,False,会心,True,False,[大乔]损失了兵力978(8378)
4330,67,battle_20260622_000006,197,1,黄忠,大乔,定军扬威,定军扬威,physical_skill,1134.0,398.57414086845716,131569.32390067773,288.5,302.92,302.92,191.0,200.55,200.55,202.5,170.1,14901.0,1.8,1.0,1.15,1.7315,0.81,73.15,-14.5,0.0,4.5,16.0,0.98,1.0,1.0,2.845141929,False,,True,False,"[大乔]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力1134(7244)"
4331,67,battle_20260622_000006,202,1,黄忠,马超,摧坚克难,摧坚克难,physical_skill,502.0,297.1761015584764,126388.16389973563,288.5,302.92,302.92,191.0,200.55,200.55,315.83,265.2972,14901.0,1.1,1.0,1.0,1.7315,0.905,73.15,-5.0,0.0,4.5,16.0,0.98,1.0,1.0,1.6892340850000003,False,,True,False,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力502(9650)"
4332,67,battle_20260622_000006,207,1,黄忠,大乔,摧坚克难,摧坚克难,physical_skill,1068.0,409.5018590163659,135176.5636613024,288.5,302.92,302.92,191.0,200.55,200.55,202.5,170.1,14901.0,1.1,1.0,1.15,1.7315,0.81,73.15,-14.5,0.0,4.5,16.0,0.98,1.5,1.0,2.6080467682499995,False,会心,True,False,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力1068(6176)"
4337,67,battle_20260622_000006,261,2,马超,黄月英,普通攻击,,normal_attack,620.0,460.4760621370557,182947.13948705222,244.0,264.0,388.02,103.5,123.5,123.5,237.3,237.3,9604.0,1.0,1.0,1.0,1.1360000000000001,1.162,9.6,16.2,4.0,0.0,0.0,1.02,1.0,1.0,1.3464326400000002,False,,False,True,[黄月英]损失了兵力620(14258)
4338,67,battle_20260622_000006,270,2,马超,黄盖,普通攻击,,normal_attack,802.0,434.1547355575243,193459.35016443284,244.0,264.0,404.98,103.5,123.5,123.5,285.6,285.6,9728.0,1.0,1.0,0.85,1.146,1.162,9.6,16.2,5.0,0.0,0.0,1.02,1.6,1.0,1.8472676543999995,False,会心,False,True,[黄盖]损失了兵力802(14523)
4339,67,battle_20260622_000006,272,2,马超,黄盖,纵马横枪,纵马横枪-追伤,physical_skill,1106.0,1255.1826344166361,559309.3818960531,244.0,264.0,404.98,103.5,123.5,123.5,285.6,285.6,9728.0,0.636,1.0,0.85,1.146,1.162,9.6,16.2,5.0,0.0,0.0,1.02,1.0,1.2,0.8811466711488,False,,False,True,"[黄盖]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力1106(13417)"
4340,67,battle_20260622_000006,285,2,马超,黄盖,摧坚克难,摧坚克难,physical_skill,964.0,447.55731284722725,199431.53860472448,244.0,264.0,421.94,103.5,123.5,123.5,285.6,285.6,10111.0,1.166,1.0,0.85,1.146,1.162,9.6,16.2,5.0,0.0,0.0,1.02,1.6,1.0,2.1539140850304,False,会心,False,True,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力964(12453)"
4341,67,battle_20260622_000006,287,2,马超,黄盖,纵马横枪,纵马横枪-追伤,physical_skill,1162.0,1318.736185526339,587628.8442705368,244.0,264.0,421.94,103.5,123.5,123.5,285.6,285.6,10111.0,0.636,1.0,0.85,1.146,1.162,9.6,16.2,5.0,0.0,0.0,1.02,1.0,1.2,0.8811466711488,False,,False,True,"[黄盖]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力1162(11291)"
4342,67,battle_20260622_000006,298,2,马超,黄忠,摧坚克难,摧坚克难,physical_skill,744.0,494.1010868305523,202270.16191582318,244.0,264.0,421.94,103.5,123.5,123.5,249.37,249.37,10537.0,1.166,1.0,1.0,1.1360000000000001,1.1145,9.6,11.45,4.0,0.0,0.0,1.02,1.0,1.0,1.50576475104,False,,False,True,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力744(14919)"
4350,67,battle_20260622_000006,341,2,黄盖,马超,普通攻击,,normal_attack,247.0,203.78049952623095,103015.11812050026,226.0,237.3,237.3,225.0,236.25,236.25,345.52,345.52,11555.0,1.0,1.0,1.15,1.195,0.9,19.5,-5.0,0.0,5.0,0.0,0.98,1.0,1.0,1.2120885000000001,False,,True,False,[马超]损失了兵力247(9044)
4351,67,battle_20260622_000006,350,2,黄忠,大乔,普通攻击,,normal_attack,524.0,414.45041482413205,136810.081933446,288.5,302.92,302.92,191.0,200.55,200.55,202.5,170.1,15293.0,1.0,1.0,1.15,1.385,0.81,38.5,-14.5,0.0,4.5,16.0,0.98,1.0,1.0,1.26432495,False,,True,False,[大乔]损失了兵力524(3884)
4352,67,battle_20260622_000006,354,2,黄忠,大乔,定军扬威,定军扬威,physical_skill,942.0,413.92312422003016,136636.02330503197,288.5,302.92,302.92,191.0,200.55,200.55,202.5,170.1,15293.0,1.8,1.0,1.15,1.385,0.81,38.5,-14.5,0.0,4.5,16.0,0.98,1.0,1.0,2.2757849099999996,False,,True,False,"[大乔]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力942(2942)"
4353,67,battle_20260622_000006,359,2,黄忠,马超,定军扬威,定军扬威,physical_skill,626.0,283.12446572129335,129237.71161801249,288.5,302.92,302.92,191.0,200.55,200.55,352.94,296.4696,15293.0,1.8,1.0,1.0,1.385,0.905,38.5,-5.0,0.0,4.5,16.0,0.98,1.0,1.0,2.2110416999999996,False,,True,False,"[马超]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力626(8418)"
4354,67,battle_20260622_000006,365,2,黄忠,马超,摧坚克难,摧坚克难,physical_skill,569.0,280.73974033473576,128149.1569747007,288.5,302.92,302.92,191.0,200.55,200.55,352.94,296.4696,15293.0,1.1,1.0,1.0,1.385,0.905,38.5,-5.0,0.0,4.5,16.0,0.98,1.5,1.0,2.026788225,False,会心,True,False,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力569(7849)"
4355,67,battle_20260622_000006,369,2,黄忠,大乔,摧坚克难,摧坚克难,physical_skill,570.0,409.84860591560596,135291.02481274153,288.5,302.92,302.92,191.0,200.55,200.55,202.5,170.1,15293.0,1.1,1.0,1.15,1.385,0.81,38.5,-14.5,0.0,4.5,16.0,0.98,1.0,1.0,1.390757445,False,,True,False,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力570(2372)"
4360,67,battle_20260622_000006,406,3,马超,黄盖,普通攻击,,normal_attack,591.0,481.96211756575093,214762.3195872986,244.0,264.0,444.2,103.5,123.5,108.5,285.6,285.6,7613.0,1.0,0.9383806888071639,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,0.0,1.02,1.6,1.0,1.2262374540658245,False,会心,False,True,[黄盖]损失了兵力591(10906)
4361,67,battle_20260622_000006,408,3,马超,黄盖,纵马横枪,纵马横枪-追伤,physical_skill,835.0,1427.5572020822542,636119.4892478525,244.0,264.0,444.2,103.5,123.5,108.5,285.6,285.6,7613.0,0.636,0.9383806888071639,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,0.0,1.02,1.0,1.2,0.5849152655893982,False,,False,True,"[黄盖]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力835(10071)"
4362,67,battle_20260622_000006,422,3,马超,黄盖,普通攻击,,normal_attack,600.0,479.8723583960554,213831.1229012823,244.0,264.0,444.2,103.5,123.5,108.5,285.6,285.6,8013.0,1.0,0.9568194625245927,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,0.0,1.02,1.6,1.0,1.2503324884255973,False,会心,False,True,[黄盖]损失了兵力600(9471)
4363,67,battle_20260622_000006,424,3,马超,黄盖,纵马横枪,纵马横枪-追伤,physical_skill,851.0,1426.8741334557762,635815.1138678939,244.0,264.0,444.2,103.5,123.5,108.5,285.6,285.6,8013.0,0.636,0.9568194625245927,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,0.0,1.02,1.0,1.2,0.5964085969790098,False,,False,True,"[黄盖]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力851(8620)"
4364,67,battle_20260622_000006,437,3,马超,黄盖,摧坚克难,摧坚克难,physical_skill,704.0,473.86273137968175,211153.2331027862,244.0,264.0,444.2,103.5,123.5,108.5,285.6,285.6,8421.0,1.166,0.9750480991987318,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,0.0,1.02,1.6,1.0,1.4856623097373765,False,会心,False,True,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力704(7916)"
4365,67,battle_20260622_000006,439,3,马超,黄盖,纵马横枪,纵马横枪-追伤,physical_skill,870.0,1431.460334376122,637858.7249980001,244.0,264.0,444.2,103.5,123.5,108.5,285.6,285.6,8421.0,0.636,0.9750480991987318,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,0.0,1.02,1.0,1.2,0.6077709448925631,False,,False,True,"[黄盖]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力870(7046)"
4366,67,battle_20260622_000006,451,3,马超,黄月英,摧坚克难,摧坚克难,physical_skill,1328.0,531.7731184388178,211273.45995574235,244.0,264.0,444.2,103.5,123.5,108.5,237.3,237.3,8863.0,1.166,0.9941880327684954,1.0,1.1360000000000001,1.162,9.6,16.2,4.0,0.0,0.0,1.02,1.6,1.0,2.4973056251860735,False,会心,False,True,"[黄月英]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1328(12930)"
4367,67,battle_20260622_000006,453,3,马超,黄月英,纵马横枪,纵马横枪-追伤,physical_skill,1433.0,1402.667280112297,557279.7103886156,244.0,264.0,444.2,103.5,123.5,108.5,237.3,237.3,8863.0,0.636,0.9941880327684954,1.0,1.1360000000000001,1.162,9.6,16.2,4.0,0.0,0.0,1.02,1.0,1.2,1.0216250284852118,False,,False,True,"[黄月英]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力1433(11497)"
4368,67,battle_20260622_000006,471,3,黄盖,马超,普通攻击,,normal_attack,275.0,189.32802818552753,98518.73274662111,226.0,237.3,237.3,225.0,236.25,236.25,360.36,360.36,7414.0,1.0,0.9289831300495613,1.15,1.5415,0.9,54.15,-5.0,0.0,5.0,0.0,0.98,1.0,1.0,1.4525054881494897,False,,True,False,[马超]损失了兵力275(9362)
4369,67,battle_20260622_000006,478,3,黄忠,大乔,普通攻击,,normal_attack,968.0,408.27488715414444,134771.54024958308,288.5,302.92,302.92,191.0,200.55,200.55,202.5,170.1,15661.0,1.0,1.0,1.15,1.7315,0.81,73.15,-14.5,0.0,4.5,16.0,0.98,1.5,1.0,2.3709516075000003,False,会心,True,False,[大乔]损失了兵力968(1073)
4370,67,battle_20260622_000006,481,3,黄忠,马超,摧坚克难,摧坚克难,physical_skill,465.0,275.27268371452493,127369.33140915161,288.5,302.92,302.92,191.0,200.55,200.55,360.36,302.7024,15661.0,1.1,1.0,1.0,1.7315,0.905,73.15,-5.0,0.0,4.5,16.0,0.98,1.0,1.0,1.6892340850000003,False,,True,False,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力465(8897)"
4371,67,battle_20260622_000006,488,3,黄忠,大乔,摧坚克难,摧坚克难,physical_skill,694.0,399.1492839288735,131759.17862492116,288.5,302.92,302.92,191.0,200.55,200.55,202.5,170.1,15661.0,1.1,1.0,1.15,1.7315,0.81,73.15,-14.5,0.0,4.5,16.0,0.98,1.0,1.0,1.7386978454999997,False,,True,False,"[大乔]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力694(379)"
4375,67,battle_20260622_000006,531,4,马超,黄盖,普通攻击,,normal_attack,628.0,489.0175549247713,217906.2224744781,244.0,264.0,459.04,103.5,123.5,108.5,285.6,285.6,8597.0,1.0,0.982742365305807,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,0.0,1.02,1.6,1.0,1.2842074761438969,False,会心,False,True,[黄盖]损失了兵力628(7512)
4376,67,battle_20260622_000006,533,4,马超,黄盖,纵马横枪,纵马横枪-追伤,physical_skill,888.0,1449.6374259677555,645958.4370112319,244.0,264.0,459.04,103.5,123.5,108.5,285.6,285.6,8597.0,0.636,0.982742365305807,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,0.0,1.02,1.0,1.2,0.6125669661206388,False,,False,True,"[黄盖]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力888(6624)"
4377,67,battle_20260622_000006,547,4,马超,黄盖,普通攻击,,normal_attack,648.0,497.971972309645,221896.31086117783,244.0,264.0,459.04,103.5,123.5,108.5,285.6,285.6,8901.0,1.0,0.9958056609174983,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,0.0,1.02,1.6,1.0,1.301278055860272,False,会心,False,True,[黄盖]损失了兵力648(5976)
4378,67,battle_20260622_000006,549,4,马超,黄盖,纵马横枪,纵马横枪-追伤,physical_skill,921.0,1483.7855763166883,661174.8528067163,244.0,264.0,459.04,103.5,123.5,108.5,285.6,285.6,8901.0,0.636,0.9958056609174983,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,0.0,1.02,1.0,1.2,0.6207096326453496,False,,False,True,"[黄盖]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力921(5055)"
4379,67,battle_20260622_000006,561,4,马超,黄盖,摧坚克难,摧坚克难,physical_skill,464.0,487.241080359035,217114.625407986,244.0,264.0,459.04,103.5,123.5,108.5,285.6,285.6,9216.0,1.166,1.0,0.85,1.146,0.822,9.6,-17.8,5.0,0.0,0.0,1.02,1.0,1.0,0.9523006550639999,False,,False,True,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力464(4591)"
4380,67,battle_20260622_000006,568,4,马超,黄忠,摧坚克难,摧坚克难,physical_skill,1274.0,528.8010623505742,216475.29089445455,244.0,264.0,459.04,103.5,123.5,108.5,249.37,249.37,9309.0,1.166,1.0,1.0,1.1360000000000001,1.1145,9.6,11.45,4.0,0.0,0.0,1.02,1.6,1.0,2.4092236016640003,False,会心,False,True,"[黄忠]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力1274(14391)"
4381,67,battle_20260622_000006,570,4,马超,黄忠,纵马横枪,纵马横枪-追伤,physical_skill,1403.0,1423.5106916547027,582742.5718426857,244.0,264.0,459.04,103.5,123.5,108.5,249.37,249.37,9309.0,0.636,1.0,1.0,1.1360000000000001,1.1145,9.6,11.45,4.0,0.0,0.0,1.02,1.0,1.2,0.9855914734080002,False,,False,True,"[黄忠]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力1403(12988)"
4386,67,battle_20260622_000006,604,4,黄盖,马超,普通攻击,,normal_attack,176.0,182.1687592157092,94793.33554548644,226.0,237.3,237.3,225.0,236.25,236.25,360.36,360.36,4955.0,1.0,0.797084633588667,1.15,1.195,0.9,19.5,-5.0,0.0,5.0,0.0,0.98,1.0,1.0,0.9661371178995369,False,,True,False,[马超]损失了兵力176(9229)
4388,67,battle_20260622_000006,663,4,黄忠,马超,定军扬威,定军扬威,physical_skill,676.0,305.738240938649,126220.97538911187,288.5,302.92,302.92,191.0,200.55,200.55,301.0,252.84,12988.0,1.8,1.0,1.0,1.385,0.905,38.5,-5.0,0.0,4.5,16.0,0.98,1.0,1.0,2.2110416999999996,False,,True,False,"[马超]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力676(8553)"
4389,67,battle_20260622_000006,665,4,黄忠,马超,摧坚克难,摧坚克难,physical_skill,414.0,306.39609621769927,126492.56436251497,288.5,302.92,302.92,191.0,200.55,200.55,301.0,252.84,12988.0,1.1,1.0,1.0,1.385,0.905,38.5,-5.0,0.0,4.5,16.0,0.98,1.0,1.0,1.3511921500000001,False,,True,False,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力414(8139)"
4392,67,battle_20260622_000006,683,5,马超,黄盖,普通攻击,,normal_attack,348.0,419.24306074496604,186814.70786795687,244.0,264.0,399.68,103.5,123.5,123.5,285.6,285.6,7148.0,1.0,0.9161740216223611,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,0.0,1.02,1.0,1.0,0.8300674062001836,False,,False,True,[黄盖]损失了兵力348(4607)
4393,67,battle_20260622_000006,692,5,马超,黄盖,普通攻击,,normal_attack,570.0,428.54488443050417,190959.60050223267,244.0,264.0,399.68,103.5,123.5,123.5,285.6,285.6,7176.0,1.0,0.9175361200005491,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,0.0,1.02,1.6,1.0,1.3300823804196762,False,会心,False,True,[黄盖]损失了兵力570(4037)
4394,67,battle_20260622_000006,694,5,马超,黄盖,纵马横枪,纵马横枪-追伤,physical_skill,684.0,1078.100338189948,480401.5106974408,244.0,264.0,399.68,103.5,123.5,123.5,285.6,285.6,7176.0,0.636,0.9175361200005491,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,0.0,1.02,1.0,1.2,0.6344492954601854,False,,False,True,"[黄盖]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力684(3353)"
4395,67,battle_20260622_000006,707,5,马超,黄盖,摧坚克难,摧坚克难,physical_skill,671.0,430.366888520304,191771.48552464746,244.0,264.0,399.68,103.5,123.5,123.5,285.6,285.6,7277.0,1.166,0.9224222048318474,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,0.0,1.02,1.6,1.0,1.559134817055851,False,会心,False,True,"[黄盖]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力671(2682)"
4396,67,battle_20260622_000006,709,5,马超,黄盖,纵马横枪,纵马横枪-追伤,physical_skill,686.0,1075.5252660288836,479254.05854247056,244.0,264.0,399.68,103.5,123.5,123.5,285.6,285.6,7277.0,0.636,0.9224222048318474,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,0.0,1.02,1.0,1.2,0.6378278797046663,False,,False,True,"[黄盖]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力686(1996)"
4397,67,battle_20260622_000006,721,5,马超,黄月英,摧坚克难,摧坚克难,physical_skill,868.0,474.86212914963596,188662.72391115036,244.0,264.0,399.68,103.5,123.5,123.5,237.3,237.3,7386.0,1.166,0.9276483611825159,1.0,1.09,0.95,5.0,-5.0,4.0,0.0,0.0,1.02,1.6,1.0,1.82789897681329,False,会心,False,True,"[黄月英]由于[马超]【摧坚克难】的「摧坚克难」效果,损失了兵力868(11752)"
4398,67,battle_20260622_000006,723,5,马超,黄月英,纵马横枪,纵马横枪-追伤,physical_skill,775.0,1036.4054406043642,411763.8815521139,244.0,264.0,399.68,103.5,123.5,123.5,237.3,237.3,7386.0,0.636,0.9276483611825159,1.0,1.09,0.95,5.0,-5.0,4.0,0.0,0.0,1.02,1.0,1.2,0.7477768541508915,False,,False,True,"[黄月英]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力775(10977)"
4399,67,battle_20260622_000006,741,5,黄盖,马超,普通攻击,,normal_attack,177.0,188.44690589238252,86874.02361638834,226.0,237.3,237.3,225.0,236.25,236.25,301.0,301.0,2354.0,1.0,0.6007230559672596,1.15,1.5415,0.9,54.15,-5.0,0.0,5.0,0.0,0.98,1.0,1.0,0.9392565994215921,False,,True,False,[马超]损失了兵力177(7341)
4400,67,battle_20260622_000006,744,5,黄忠,马超,普通攻击,,normal_attack,480.0,312.5676924758477,129040.44616172898,288.5,302.92,302.92,191.0,200.55,200.55,301.0,252.84,13346.0,1.0,1.0,1.0,1.7315,0.905,73.15,-5.0,0.0,4.5,16.0,0.98,1.0,1.0,1.53566735,False,,True,False,[马超]损失了兵力480(6861)
4401,67,battle_20260622_000006,749,5,黄忠,马超,定军扬威,定军扬威,physical_skill,845.0,305.69409738667974,126202.75116511688,288.5,302.92,302.92,191.0,200.55,200.55,301.0,252.84,13346.0,1.8,1.0,1.0,1.7315,0.905,73.15,-5.0,0.0,4.5,16.0,0.98,1.0,1.0,2.7642012300000003,False,,True,False,"[马超]由于[黄忠]【定军扬威】的「定军扬威」效果,损失了兵力845(6016)"
4402,67,battle_20260622_000006,751,5,黄忠,马超,摧坚克难,摧坚克难,physical_skill,516.0,305.4638812832148,126107.70874896241,288.5,302.92,302.92,191.0,200.55,200.55,301.0,252.84,13346.0,1.1,1.0,1.0,1.7315,0.905,73.15,-5.0,0.0,4.5,16.0,0.98,1.0,1.0,1.6892340850000003,False,,True,False,"[马超]由于[黄忠]【摧坚克难】的「摧坚克难」效果,损失了兵力516(5500)"
4407,67,battle_20260622_000006,782,6,黄盖,马超,普通攻击,,normal_attack,171.0,202.60662442107602,93401.65385811604,226.0,237.3,237.3,225.0,236.25,236.25,301.0,301.0,3472.0,1.0,0.6963188285053828,1.15,1.195,0.9,19.5,-5.0,0.0,5.0,0.0,0.98,1.0,1.0,0.8440000443648468,False,,True,False,[马超]损失了兵力171(3724)
4408,67,battle_20260622_000006,786,6,马超,黄盖,普通攻击,,normal_attack,397.0,382.96899428585607,170650.98385377746,244.0,264.0,365.91,103.5,123.5,123.5,285.6,285.6,3724.0,1.0,0.7151078111640964,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,0.0,1.02,1.6,1.0,1.036637445650942,False,会心,False,True,[黄盖]损失了兵力397(3075)
4409,67,battle_20260622_000006,788,6,马超,黄盖,纵马横枪,纵马横枪-追伤,physical_skill,493.0,997.0148978075979,444269.8384630656,244.0,264.0,365.91,103.5,123.5,123.5,285.6,285.6,3724.0,0.636,0.7151078111640964,0.85,1.1,0.95,5.0,-5.0,5.0,0.0,0.0,1.02,1.0,1.2,0.4944760615754994,False,,False,True,"[黄盖]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力493(2582)"
